ID_estudo,Referencia,Questao,Descricao_da_questao,Pontuacao,Justificativa,Evidencia_secao_pagina,Revisor
E63,"Kyakulumbye, S.; Pather, S.; Bagula, A. (2020). Smart City Citizens' Service Provision using Participatory Design and Participatory Sensing: Lessons for Developing Cities. IST-Africa 2020 Conference Proceedings.",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Sim, o artigo apresenta evidências de um estudo empírico baseado em design (action research) utilizando entrevistas e pesquisas realizadas com 425 grupos de cidadãos em Mukono, Uganda, resultando na criação de requisitos reais e diagramas de casos de uso.","3. Methodology, p. 2 e 6.1 Interview Results Revealing Citizens' Real Needs..., p. 5-7",
E63,"Kyakulumbye, S.; Pather, S.; Bagula, A. (2020). Smart City Citizens' Service Provision using Participatory Design and Participatory Sensing: Lessons for Developing Cities. IST-Africa 2020 Conference Proceedings.",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Os autores relatam benefícios como a criação de balanço entre requisitos funcionais e não-funcionais e desafios como barreiras no design de protocolos de segurança, usabilidade de sensores e privacidade de dados em IoT.","Abstract, p. 1 e 7. Conclusions, p. 10",
E63,"Kyakulumbye, S.; Pather, S.; Bagula, A. (2020). Smart City Citizens' Service Provision using Participatory Design and Participatory Sensing: Lessons for Developing Cities. IST-Africa 2020 Conference Proceedings.",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",1,"O texto aborda de forma explícita uma grande limitação ('A major limitation of this study...') ligada ao desnível tecnológico do contexto avaliado (Uganda) em relação a outros países, e discute as condições de aplicação baseadas no custo das tecnologias na região.","7. Conclusions, p. 10",
E64,"Haddad, F. B. B.; Almeida, E. M.; Gimenez, C.; L'Erario, A.; Peres, L. M. (2024). Socially Aware Design Workshop to Discover Socio-Technical Requirements: Planning, Execution, and Results. 2024 IEEE Frontiers in Education Conference (FIE).",AQ1,O objetivo do estudo está claramente definido?,1,"O objetivo geral e os objetivos específicos são apresentados claramente na subseção I.A, focando na descoberta de requisitos sociotécnicos para um RPG e no planejamento/execução de um workshop.","I. INTRODUCTION, A. Objective, p. 2",
E64,"Haddad, F. B. B.; Almeida, E. M.; Gimenez, C.; L'Erario, A.; Peres, L. M. (2024). Socially Aware Design Workshop to Discover Socio-Technical Requirements: Planning, Execution, and Results. 2024 IEEE Frontiers in Education Conference (FIE).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,O contexto é detalhado: desenvolvimento de um RPG (Role-Playing Game) interativo com elementos de IoT voltado para o ensino de Engenharia de Software (Gerenciamento de Projetos de Software).,"I. INTRODUCTION, p. 1-2",
E64,"Haddad, F. B. B.; Almeida, E. M.; Gimenez, C.; L'Erario, A.; Peres, L. M. (2024). Socially Aware Design Workshop to Discover Socio-Technical Requirements: Planning, Execution, and Results. 2024 IEEE Frontiers in Education Conference (FIE).",AQ3,A abordagem de ER é explicitada?,1,"O estudo foca explicitamente na etapa de levantamento e descoberta de requisitos (gathering/discovery), visando a obtenção de requisitos sociotécnicos e a consolidação de uma lista formal de requisitos.","I. INTRODUCTION, p. 1; III. METHOD, p. 3-4",
E64,"Haddad, F. B. B.; Almeida, E. M.; Gimenez, C.; L'Erario, A.; Peres, L. M. (2024). Socially Aware Design Workshop to Discover Socio-Technical Requirements: Planning, Execution, and Results. 2024 IEEE Frontiers in Education Conference (FIE).",AQ4,A abordagem de design é explicitada?,1,"A abordagem de Socially Aware Design (SAwD) é o cerne do trabalho, utilizando um workshop de design semiparticipativo que aplica técnicas como brainstorming, brainwriting e braindrawing.","II. BACKGROUND, B. SAwD, p. 3; III. METHOD, p. 3-4",
E64,"Haddad, F. B. B.; Almeida, E. M.; Gimenez, C.; L'Erario, A.; Peres, L. M. (2024). Socially Aware Design Workshop to Discover Socio-Technical Requirements: Planning, Execution, and Results. 2024 IEEE Frontiers in Education Conference (FIE).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"A integração é descrita detalhadamente através de um processo sistemático em que os artefatos de design gerados no workshop (diagrama de stakeholders, board de avaliação, torta de valores e escada semiótica) servem como base direta para a elicitação e extração de requisitos.","III. METHOD e IV. RESULTS AND DISCUSSION, p. 3-7",
E64,"Haddad, F. B. B.; Almeida, E. M.; Gimenez, C.; L'Erario, A.; Peres, L. M. (2024). Socially Aware Design Workshop to Discover Socio-Technical Requirements: Planning, Execution, and Results. 2024 IEEE Frontiers in Education Conference (FIE).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Há um relato detalhado da aplicação empírica do workshop conduzido com 10 participantes, documentando todos os artefatos produzidos no processo.","IV. RESULTS AND DISCUSSION, p. 4-7",
E64,"Haddad, F. B. B.; Almeida, E. M.; Gimenez, C.; L'Erario, A.; Peres, L. M. (2024). Socially Aware Design Workshop to Discover Socio-Technical Requirements: Planning, Execution, and Results. 2024 IEEE Frontiers in Education Conference (FIE).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Os benefícios do método (obtenção de visões abrangentes, participação ativa) e os desafios da abordagem (como o cansaço e longo tempo de execução no mesmo dia) são relatados no texto.","V. FINAL CONSIDERATIONS e A. Contributions, p. 7",
E64,"Haddad, F. B. B.; Almeida, E. M.; Gimenez, C.; L'Erario, A.; Peres, L. M. (2024). Socially Aware Design Workshop to Discover Socio-Technical Requirements: Planning, Execution, and Results. 2024 IEEE Frontiers in Education Conference (FIE).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",1,"O artigo possui uma subseção específica (B. Limitations) que discute ameaças como o possível viés no brainstorming, representatividade da amostra em oficinas semiparticipativas e barreiras de tempo/complexidade para replicação da proposta.","V. FINAL CONSIDERATIONS, B. Limitations, p. 8",
E67,"Pinheiro, E. G.; Lopes, L. A.; Conte, T. U.; Zaina, L. A. M. (2018). The contribution of non-technical stakeholders on the specification of UX requirements: an experimental study using the proto-persona technique. XXXII Brazilian Symposium on Software Engineering (SBES 2018).",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo explícito no resumo e na introdução: investigar a contribuição de stakeholders não técnicos na especificação de requisitos de UX por meio da técnica de proto-persona, com duas RQs formalmente enunciadas (RQ1 e RQ2).","Abstract (Objective); Seção 1 Introdução (RQ1 e RQ2), p. 92-93",
E67,"Pinheiro, E. G.; Lopes, L. A.; Conte, T. U.; Zaina, L. A. M. (2018). The contribution of non-technical stakeholders on the specification of UX requirements: an experimental study using the proto-persona technique. XXXII Brazilian Symposium on Software Engineering (SBES 2018).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto digital descrito com precisão: domínio de e-learning/m-learning, com cenário concreto de aplicativo móvel de museu interativo para alunos do Ensino Fundamental I, incluindo mídias e modos de interação previstos.","Seção 4 Estudo Experimental; Seção 4.1 Planejamento (cenário), p. 94-95",
E67,"Pinheiro, E. G.; Lopes, L. A.; Conte, T. U.; Zaina, L. A. M. (2018). The contribution of non-technical stakeholders on the specification of UX requirements: an experimental study using the proto-persona technique. XXXII Brazilian Symposium on Software Engineering (SBES 2018).",AQ3,A abordagem de ER é explicitada?,1,"ER explicitada: a elicitação de requisitos é o foco do estudo, com discussão sobre requisitos não funcionais/UX, papéis dos stakeholders técnicos e não técnicos na elicitação e análise dos requisitos de UX descritos nos artefatos.","Seção 1 Introdução; Seção 2 Fundamentos e Trabalhos Relacionados; Seção 5, p. 92-95",
E67,"Pinheiro, E. G.; Lopes, L. A.; Conte, T. U.; Zaina, L. A. M. (2018). The contribution of non-technical stakeholders on the specification of UX requirements: an experimental study using the proto-persona technique. XXXII Brazilian Symposium on Software Engineering (SBES 2018).",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada e detalhada: técnica de proto-persona de Gothelf (UX Design/IHC), com comparação à persona clássica, adaptação de dois templates em quatro quadrantes e perguntas-guia apresentadas na Figura 1 e Tabela 1.","Seção 3 O Artefato de Proto-Persona (Figura 1 e Tabela 1), p. 94",
E67,"Pinheiro, E. G.; Lopes, L. A.; Conte, T. U.; Zaina, L. A. M. (2018). The contribution of non-technical stakeholders on the specification of UX requirements: an experimental study using the proto-persona technique. XXXII Brazilian Symposium on Software Engineering (SBES 2018).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita com detalhes: a proto-persona é usada como instrumento de elicitação de requisitos de UX, com seis dimensões de UX (Acesso, Mídia, Organização, Estímulo, Valor, Interação) aplicadas para identificar requisitos nos artefatos e mapear contribuições complementares de cada tipo de stakeholder.","Seção 5.1 Análise (dimensões); Seção 5.2 Resultados (Figuras 2 e 5); Seção 7.1 Discussão, p. 95-100",
E67,"Pinheiro, E. G.; Lopes, L. A.; Conte, T. U.; Zaina, L. A. M. (2018). The contribution of non-technical stakeholders on the specification of UX requirements: an experimental study using the proto-persona technique. XXXII Brazilian Symposium on Software Engineering (SBES 2018).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Estudo experimental real com 13 participantes (8 pedagogos e 5 engenheiros de software), 22 proto-personas produzidas, planejamento/execução/análise segundo Wohlin, codificação aberta em NVivo com dois ciclos de revisão e questionário TAM para aceitação.","Seção 4.1 a 4.3; Seção 5.2; Seção 6.2 (TAM), p. 94-99",
E67,"Pinheiro, E. G.; Lopes, L. A.; Conte, T. U.; Zaina, L. A. M. (2018). The contribution of non-technical stakeholders on the specification of UX requirements: an experimental study using the proto-persona technique. XXXII Brazilian Symposium on Software Engineering (SBES 2018).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios relatados (complementaridade entre stakeholders, enriquecimento da descrição do usuário, viabilidade da participação do não técnico) e limitações do escopo apontadas (requisitos relativos a aplicativo minimalista, necessidade de explorar outros domínios de e-learning).","Seção 7.1 Discussão; Seção 8 Conclusões, p. 100-101",
E67,"Pinheiro, E. G.; Lopes, L. A.; Conte, T. U.; Zaina, L. A. M. (2018). The contribution of non-technical stakeholders on the specification of UX requirements: an experimental study using the proto-persona technique. XXXII Brazilian Symposium on Software Engineering (SBES 2018).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Há seção dedicada a ameaças à validade com mitigações explícitas (interna: cansaço dos participantes; externa: uso de estudantes; instrumentação: treinamento e cenário de exercício; conclusão: uso de dimensões de apoio), mas a validade de construto não é formalmente tratada, não cobrindo as quatro categorias de Wohlin; portanto Parcial.","Seção 7.2 Ameaças à validade, p. 100-101",
E70,"Newman, P.; Ferrario, M. A.; Simm, W.; Forshaw, S.; Friday, A.; Whittle, J. (2015). The Role of Design Thinking and Physical Prototyping in Social Software Engineering. 2015 IEEE/ACM 37th IEEE International Conference on Software Engineering (ICSE) - Software Engineering in Society.",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo declarado de forma explícita no resumo e reforçado na introdução e conclusão: argumentar o papel do design thinking na Social SE e reportar suas contribuições para (1) definição do espaço do problema, (2) captura de requisitos do usuário e (3) design de funcionalidades de um sistema de previsão de energia renovável.","Abstract, p. 487; Seção I Introduction, p. 487; Seção VIII Conclusion, p. 495",
E70,"Newman, P.; Ferrario, M. A.; Simm, W.; Forshaw, S.; Friday, A.; Whittle, J. (2015). The Role of Design Thinking and Physical Prototyping in Social Software Engineering. 2015 IEEE/ACM 37th IEEE International Conference on Software Engineering (ICSE) - Software Engineering in Society.",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto de desenvolvimento descrito com precisão: projeto OnSupply de 9 meses, comunidade da ilha de Tiree (Escócia), 12 protótipos físicos e digitais, e desenvolvimento iterativo da aplicação web Tiree Energy Pulse (dados da Met Office API, lookup de kW da turbina E-44) implantada em 8 domicílios ao longo de 5 semanas.","Seção I, p. 487; Seção IV OnSupply: A Case Study, p. 490; Seção V.A e V.B Tiree Energy Pulse, pp. 492-493",
E70,"Newman, P.; Ferrario, M. A.; Simm, W.; Forshaw, S.; Friday, A.; Whittle, J. (2015). The Role of Design Thinking and Physical Prototyping in Social Software Engineering. 2015 IEEE/ACM 37th IEEE International Conference on Software Engineering (ICSE) - Software Engineering in Society.",AQ3,A abordagem de ER é explicitada?,1,"Atividades de ER explicitadas ao longo do texto: elicitação de requisitos por workshops orientados a artefatos, entrevistas em profundidade e observação quase etnográfica; geração de 16 requisitos de alto nível no segundo workshop; priorização de funcionalidades em grupo de discussão; e rastreabilidade requisito-funcionalidade documentada na Tabela I, com marcação de requisitos implícitos.","Seção III DivingBoard, p. 488; Seção IV.C.2 Output, p. 491; Seção V.B Development and Deployment, p. 493; Tabela I, p. 494",
E70,"Newman, P.; Ferrario, M. A.; Simm, W.; Forshaw, S.; Friday, A.; Whittle, J. (2015). The Role of Design Thinking and Physical Prototyping in Social Software Engineering. 2015 IEEE/ACM 37th IEEE International Conference on Software Engineering (ICSE) - Software Engineering in Society.",AQ4,A abordagem de design é explicitada?,1,"Abordagem de design explicitada e operacionalizada: Design Thinking (com definição de trabalho adotada) e Participatory Design fundamentados na Seção II, e o componente DivingBoard detalhado em seis passos nomeados (Approach, Develop, Present and Provoke, Explore, Reflect, Escape) com ciclo iterativo ilustrado na Figura 1 e uso de artefatos físicos, jogos baseados em cenário e protótipos de baixa fidelidade.","Seção II.A e II.B, p. 488; Seção III.A DivingBoard Overview e Figura 1, p. 489; Seção III.B Physical Artefacts, p. 489",
E70,"Newman, P.; Ferrario, M. A.; Simm, W.; Forshaw, S.; Friday, A.; Whittle, J. (2015). The Role of Design Thinking and Physical Prototyping in Social Software Engineering. 2015 IEEE/ACM 37th IEEE International Conference on Software Engineering (ICSE) - Software Engineering in Society.",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,1,"Integração descrita com detalhe operacional: DivingBoard é embutido nos passos prepare e design do framework ágil-participativo Speedplay, explora o espaço do problema antes da elicitação e, na etapa Escape, encerra com a lista de requisitos elicitados que alimenta o desenvolvimento dos protótipos; a Tabela I evidencia a transição artefato/feedback para requisito e para funcionalidade em cada versão do TEP.","Seção III, p. 488; Seção III.A passo Escape, p. 489; Seção IV.B a IV.D, pp. 490-491; Tabela I, p. 494",
E70,"Newman, P.; Ferrario, M. A.; Simm, W.; Forshaw, S.; Friday, A.; Whittle, J. (2015). The Role of Design Thinking and Physical Prototyping in Social Software Engineering. 2015 IEEE/ACM 37th IEEE International Conference on Software Engineering (ICSE) - Software Engineering in Society.",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Aplicação real documentada como estudo de caso longitudinal: projeto OnSupply de 9 meses com cerca de 240 pessoa-dias na ilha, workshop de elicitação de temas com 16 participantes (16-60 anos), workshop de restrições de design com 8 participantes gerando mais de 60 artefatos, workshop de refinamento com o protótipo Datarium e implantação avaliada do TEP em 8 domicílios por 5 semanas com entrevistas semanais e citações diretas dos participantes.","Seção IV, p. 490; Seção IV.B.1 e IV.C.1, pp. 490-491; Seção V.B, p. 493; Seção VI Reflection, pp. 493-494",
E70,"Newman, P.; Ferrario, M. A.; Simm, W.; Forshaw, S.; Friday, A.; Whittle, J. (2015). The Role of Design Thinking and Physical Prototyping in Social Software Engineering. 2015 IEEE/ACM 37th IEEE International Conference on Software Engineering (ICSE) - Software Engineering in Society.",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios e desafios explicitamente reportados: seção Lessons Learnt com três lições (abraçar investigação aberta, dados qualitativos agregam profundidade, papel da confiança), benefícios de propriedade psicológica e mudança de comportamento, e desafios como desconfiança de comunidades pequenas em relação a forasteiros, banda larga precária impedindo presença durante o desenvolvimento e o efeito de novidade com baixo uso habitual do TEP.","Seção VI.A Developing a Community Relationship, p. 493; Seção VI.B Lessons Learnt, pp. 494-495; Seção V.B, p. 493",
E70,"Newman, P.; Ferrario, M. A.; Simm, W.; Forshaw, S.; Friday, A.; Whittle, J. (2015). The Role of Design Thinking and Physical Prototyping in Social Software Engineering. 2015 IEEE/ACM 37th IEEE International Conference on Software Engineering (ICSE) - Software Engineering in Society.",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Não há seção formal de ameaças à validade nem uso das quatro dimensões de Wohlin (interna, externa, construto, conclusão); o estudo discute apenas condições de aplicabilidade e limitações contextuais de forma dispersa: contexto de Social SE com problemas wicked, heurística informal sem definição formal de quando sintetizar a solução, atribuição do baixo uso ao efeito de novidade e amostra pequena e específica de uma comunidade insular remota, sem análise de generalização ou de viés dos pesquisadores participantes.","Seção III.A, p. 489; Seção VI.A, pp. 493-494; Seção VI.B, p. 495; Seção VIII, pp. 495-496",
E72,"Alkhomsan, M. N.; Baslyman, M.; Alshayeb, M. (2022). Toward Emotion-Oriented Requirements Engineering: A Case Study of a Virtual Clinics Application. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo explicitado no resumo e detalhado na introdução: investigar o potencial de elicitar e modelar requisitos emocionais no desenvolvimento de software, com três contribuições enumeradas (três tipos de metas emocionais, uso do modelo circumplexo para elicitação e sintaxe/metamodelo de requisitos emocionais).","Abstract, p. 48; Seção I Introduction, pp. 48-49; Seção VI Conclusion, p. 55",
E72,"Alkhomsan, M. N.; Baslyman, M.; Alshayeb, M. (2022). Toward Emotion-Oriented Requirements Engineering: A Case Study of a Virtual Clinics Application. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto digital descrito com especificidade: plataforma nacional de saúde Sehaty do Ministério da Saúde da Arábia Saudita, com serviços listados (agendamentos COVID-19, consultas virtuais, relatórios médicos, consulta em tempo real), e recorte na funcionalidade de clínicas virtuais com duas metas analisadas (Book Virtual Appointment e Book Immediate Consultation).","Seção IV Case Study, p. 52; Seção IV.A, pp. 52-53; Seção I, p. 48",
E72,"Alkhomsan, M. N.; Baslyman, M.; Alshayeb, M. (2022). Toward Emotion-Oriented Requirements Engineering: A Case Study of a Virtual Clinics Application. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ3,A abordagem de ER é explicitada?,1,"Atividades de ER explicitadas e operacionalizadas: elicitação por entrevistas semiestruturadas e protocolo think-aloud com passos descritos, especificação por template de requisito com campos definidos (sujeito, verbo modal, operação, qualificador, papel, emoção, condição), metamodelo em UML 2.0 e modelagem orientada a objetivos em GRL/URN com a ferramenta jUCMNav.","Seção III.B, pp. 50-51; Seção III.C e Tabela II, p. 51; Seção III.D e Tabela III, p. 52",
E72,"Alkhomsan, M. N.; Baslyman, M.; Alshayeb, M. (2022). Toward Emotion-Oriented Requirements Engineering: A Case Study of a Virtual Clinics Application. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ4,A abordagem de design é explicitada?,0.5,"A orientação centrada no usuário é operacionalizada por instrumentos de UX (protocolo think-aloud adaptado para captura de emoções, modelo circumplexo de valência e arousal, foco em aceitação e experiência do usuário), mas nenhuma abordagem de design é nomeada ou fundamentada como método: não há Design Thinking, Service Design, UCD/HCD, Co-Design ou UX Design declarados, e o termo design aparece majoritariamente como referência genérica a HCI e ao campo do design.","Seção III.B Think-aloud Protocol, p. 51; Fig. 1 modelo circumplexo, p. 51; Seção II.B e II.C, pp. 49-50",
E72,"Alkhomsan, M. N.; Baslyman, M.; Alshayeb, M. (2022). Toward Emotion-Oriented Requirements Engineering: A Case Study of a Virtual Clinics Application. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,0.5,"A cadeia técnica interna é detalhada e rastreável (emoções elicitadas via think-aloud, mapeamento explícito Usuário-Ator, Emoção-Soft Goal e Condição-Elemento Intencional, atribuição de pesos de contribuição por analistas com dois critérios declarados e derivação de requisitos funcionais a partir de emoções negativas), porém a integração é entre ER e modelagem de objetivos, e não com um processo de design colaborativo ou centrado no usuário formalizado; a articulação com práticas de design permanece implícita.","Tabela III, p. 52; Seção IV.B e Fig. 4, p. 54; Seção V Discussion requisitos derivados, p. 55",
E72,"Alkhomsan, M. N.; Baslyman, M.; Alshayeb, M. (2022). Toward Emotion-Oriented Requirements Engineering: A Case Study of a Virtual Clinics Application. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Aplicação real reportada com dados primários: estudo de caso na aplicação Sehaty com cinco participantes recrutados por amostragem por julgamento, caracterizados por gênero, idade, nível de experiência e frequência de uso, entrevistas gravadas e codificadas por análise temática, sessões de think-aloud sobre duas funcionalidades reais, emoções elicitadas tabuladas com frequências e modelo GRL construído a partir dos dados coletados.","Seção IV.A e Tabelas IV, V e VI, pp. 52-53; Fig. 3, p. 53; Seção IV.B e Fig. 4, p. 54",
E72,"Alkhomsan, M. N.; Baslyman, M.; Alshayeb, M. (2022). Toward Emotion-Oriented Requirements Engineering: A Case Study of a Virtual Clinics Application. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios e desafios reportados de forma explícita: ganho de eficácia do think-aloud sobre entrevistas na captura de emoções negativas, insights sobre funcionalidades a adicionar ou modificar, dificuldade de elicitar emoções ligadas a objetos e eventos em participantes experientes, e parágrafo dedicado às limitações declarando que a abordagem é imatura, que é cedo para concluir sobre o vínculo entre requisitos emocionais e funcionais e que faltam métodos formais e sistemáticos de análise.","Seção V Discussion, pp. 54-55; Seção IV.B, p. 54",
E72,"Alkhomsan, M. N.; Baslyman, M.; Alshayeb, M. (2022). Toward Emotion-Oriented Requirements Engineering: A Case Study of a Virtual Clinics Application. 2022 IEEE 30th International Requirements Engineering Conference Workshops (REW).",AQ8,"As ameaças à validade, limitações ou condições de aplicabilidade são discutidas?",0.5,"Não há seção formal de ameaças à validade nem uso das quatro dimensões de Wohlin (interna, externa, construto, conclusão); o estudo discute apenas limitações da proposta e condições de aplicabilidade (imaturidade da abordagem, necessidade de experimentação adicional, dependência do domínio quanto ao conjunto de emoções evocadas), sem tratar ameaças à validade da evidência empírica como a amostra de apenas cinco participantes, a subjetividade na atribuição dos pesos de contribuição pelos analistas ou a simplificação declarada do modelo ao omitir parte das emoções elicitadas.","Seção V parágrafo final de limitações, p. 55; Seção IV.B, p. 54; Seção VI Conclusion, p. 55",
E74,"Pereira, L.; Parizi, R.; Prestes, M.; Marczak, S.; Conte, T. (2021). Towards an Understanding of Benefits and Challenges in the Use of Design Thinking in Requirements Engineering. The 36th ACM/SIGAPP Symposium on Applied Computing (SAC '21).",AQ1,O objetivo do estudo está claramente definido?,1,"Objetivo declarado de forma explícita no resumo e reforçado na introdução com questão de pesquisa entre aspas: caracterizar quais benefícios e desafios do Design Thinking foram percebidos em engenharia de requisitos pela comunidade brasileira de desenvolvimento de software, respondendo a What were the perceived benefits and challenges of DT adoption in requirements engineering.","Abstract, p. 1338; Seção 1 Introduction, p. 1338; Seção 3 Research Method, p. 1339",
E74,"Pereira, L.; Parizi, R.; Prestes, M.; Marczak, S.; Conte, T. (2021). Towards an Understanding of Benefits and Challenges in the Use of Design Thinking in Requirements Engineering. The 36th ACM/SIGAPP Symposium on Applied Computing (SAC '21).",AQ2,O contexto de desenvolvimento de software/digital está descrito?,1,"Contexto industrial de desenvolvimento de software descrito com detalhe: profissionais brasileiros de empresas do TECNOPUC e da rede LinkedIn, caracterizados na Tabela 1 por papel (UX Designer, Service Designer, Scrum Master, desenvolvedor, diretor de tecnologia), porte da organização (pequena, média, grande e grande global), tempo de casa, experiência prévia e contexto setorial (tecnologia e financeiro); no survey, 49% com mais de oito anos em TI e 64% nos papéis de Agile Coach, UX/UI Designer e Facilitator.","Seção 3.1 Focus Group e Tabela 1, pp. 1339-1340; Seção 3.2 Survey, p. 1341",
E74,"Pereira, L.; Parizi, R.; Prestes, M.; Marczak, S.; Conte, T. (2021). Towards an Understanding of Benefits and Challenges in the Use of Design Thinking in Requirements Engineering. The 36th ACM/SIGAPP Symposium on Applied Computing (SAC '21).",AQ3,A abordagem de ER é explicitada?,1,"A ER é explicitada conceitualmente como processo sistemático de elicitação, análise e negociação, documentação, validação e gestão de requisitos, ancorada em Kotonya e Sommerville, e operacionalizada nos resultados por benefícios e desafios referentes a atividades específicas: coleta de requisitos, definição e especificação de requisitos, entendimento do problema e identificação de necessidades reais.","Seção 2 Design Thinking in Requirements Engineering, p. 1339; Seção 4.2 e Tabela 2 itens SB14 e SB04, p. 1342; Seção 4.1, p. 1341",
E74,"Pereira, L.; Parizi, R.; Prestes, M.; Marczak, S.; Conte, T. (2021). Towards an Understanding of Benefits and Challenges in the Use of Design Thinking in Requirements Engineering. The 36th ACM/SIGAPP Symposium on Applied Computing (SAC '21).",AQ4,A abordagem de design é explicitada?,1,"Design Thinking é a abordagem central e está explicitada com definição (abordagem centrada no humano que integra necessidades das pessoas, possibilidades tecnológicas e sucesso do negócio), fundamentação em Brown e Brenner et al., e detalhamento das três fases adotadas: Immersion (com imersão preliminar e em profundidade), Ideation e Prototyping, além da caracterização como mindset, processo e toolbox.","Seção 2 Design Thinking in Requirements Engineering, p. 1339; Seção 6 Related Work, p. 1344",
E74,"Pereira, L.; Parizi, R.; Prestes, M.; Marczak, S.; Conte, T. (2021). Towards an Understanding of Benefits and Challenges in the Use of Design Thinking in Requirements Engineering. The 36th ACM/SIGAPP Symposium on Applied Computing (SAC '21).",AQ5,A forma de integração entre ER e design é descrita com detalhes suficientes?,0.5,"A articulação ER-design é caracterizada conceitualmente (DT como metodologia para elicitar necessidades e gerar protótipos que convergem para soluções, com três formas de apoio: foco no usuário, procedimento ágil para problemas wicked e estímulo à criatividade) e evidenciada empiricamente pela percepção dos profissionais, mas o estudo não descreve um mecanismo operacional de integração: não há processo, fluxo de fases, artefatos de transição entre DT e ER nem mapeamento entre técnicas de DT e atividades específicas do processo de requisitos.","Seção 2 parágrafos finais, p. 1339; Seção 5 Discussion, pp. 1342-1344; Seção 7 e Tabela 5, pp. 1344-1345",
E74,"Pereira, L.; Parizi, R.; Prestes, M.; Marczak, S.; Conte, T. (2021). Towards an Understanding of Benefits and Challenges in the Use of Design Thinking in Requirements Engineering. The 36th ACM/SIGAPP Symposium on Applied Computing (SAC '21).",AQ6,"Há evidências empíricas, relato de aplicação ou avaliação da abordagem?",1,"Estudo empírico com métodos mistos e amostra substantiva: sete sessões de focus group entre fevereiro e abril de 2019 com 39 profissionais (média de 88 minutos por sessão, gravadas e transcritas, analisadas por análise de conteúdo de Krippendorff em três codificadores independentes) e survey aplicado entre setembro e dezembro de 2019 a 466 profissionais com 158 respostas (taxa de 33,9%), com resultados quantificados por frequência de citação nas Tabelas 2 e 3.","Seção 3.1, pp. 1339-1341; Seção 3.2, p. 1341; Seção 4.1, p. 1341; Seção 4.2 e Tabelas 2 e 3, pp. 1342-1343",
E74,"Pereira, L.; Parizi, R.; Prestes, M.; Marczak, S.; Conte, T. (2021). Towards an Understanding of Benefits and Challenges in the Use of Design Thinking in Requirements Engineering. The 36th ACM/SIGAPP Symposium on Applied Computing (SAC '21).",AQ7,"Benefícios, limitações ou desafios são relatados?",1,"Benefícios e desafios constituem o próprio objeto do estudo e são reportados de forma sistemática e quantificada: 14 benefícios na Tabela 2 (aumento de colaboração 37,3%, melhor entendimento 36,1%, identificação de necessidades reais e definição assertiva da solução 15,2% cada) e 20 desafios na Tabela 3 (tempo suficiente 19,1%, engajamento das pessoas 16,5%, falta de valorização 14,6%, necessidade de transformação cultural 9,5%), complementados por citações diretas dos participantes e por 11 recomendações práticas na Tabela 5.","Seção 4.1, p. 1341; Seção 4.2 e Tabelas 2 e 3, pp. 1342-1343; Seção 5 Discussion, pp. 1342-1344; Tabela 5, p. 1344",
